bad_driving_time,bad_driving_lng,bad_driving_lat,bad_driving_name,bad_driving_info
2018-09-06 08:03:01,114.158501,26.584375,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-06 08:03:18,114.157911,26.584211,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-06 08:03:26,114.15765,26.584161,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-06 08:03:35,114.157508,26.584168,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-06 08:03:37,114.157455,26.584145,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-06 08:03:38,114.157425,26.584126,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-06 08:05:46,114.15808,26.576211,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-06 08:05:47,114.158086,26.576181,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-06 08:05:48,114.158095,26.576155,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-06 08:07:03,114.158115,26.57608,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-06 08:07:04,114.158125,26.576063,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-06 08:07:05,114.158125,26.576035,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-06 08:08:29,114.161038,26.571056,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-06 08:08:29,114.161038,26.571056,急变道,"方向角变化数为：36,超过30"
2018-09-06 08:08:30,114.161046,26.571028,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-06 08:08:30,114.161046,26.571028,急变道,"方向角变化数为：38,超过30"
2018-09-06 08:09:34,114.163108,26.571308,长时间低速行驶,"长时间低速行驶时长为102秒,超过60秒"
2018-09-06 08:09:45,114.163293,26.571890000000003,急变道,"方向角变化数为：32,超过30"
2018-09-06 08:11:02,114.167945,26.572468,急变道,"方向角变化数为：37,超过30"
2018-09-06 08:11:04,114.167978,26.572516,急变道,"方向角变化数为：32,超过30"
2018-09-06 08:11:16,114.167718,26.572885,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-06 08:11:18,114.167715,26.572941,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-06 08:11:22,114.16777,26.57305,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-06 08:11:22,114.16777,26.57305,超长怠速,"超长怠速时长为91658秒,超过120秒"
2018-09-06 08:12:34,114.167955,26.573275,急变道,"方向角变化数为：73,超过30"
2018-09-06 08:12:44,114.167816,26.573316,急变道,"方向角变化数为：142,超过30"
2018-09-06 08:12:50,114.16783,26.573283,急变道,"方向角变化数为：33,超过30"
2018-09-07 09:39:00,114.16264,26.575485,急加速,"加速度达到7.22m/s^2,超过3m/s^2"
2018-09-07 09:39:00,114.16264,26.575485,急变道,"方向角变化数为：101,超过30"
2018-09-07 09:40:14,114.158496,26.577386,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 09:40:14,114.158496,26.577386,超长怠速,"超长怠速时长为3098秒,超过120秒"
2018-09-07 09:40:27,114.15839,26.577340000000003,急变道,"方向角变化数为：144,超过30"
2018-09-07 09:40:31,114.15843999999998,26.577355,急变道,"方向角变化数为：48,超过30"
2018-09-07 09:40:35,114.158466,26.577361,急变道,"方向角变化数为：32,超过30"
2018-09-07 09:40:44,114.158533,26.577381,急变道,"方向角变化数为：66,超过30"
2018-09-07 10:31:50,114.15853,26.577333000000007,急变道,"方向角变化数为：150,超过30"
2018-09-07 10:31:52,114.158491,26.577305,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 10:32:27,114.157776,26.576635,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2"
2018-09-07 10:32:46,114.157665,26.576355,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-07 10:35:16,114.156918,26.569208000000003,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 10:35:16,114.156918,26.569208000000003,超长怠速,"超长怠速时长为1007秒,超过120秒"
2018-09-07 10:35:24,114.156916,26.569141,急变道,"方向角变化数为：124,超过30"
2018-09-07 10:35:43,114.156868,26.569261,急变道,"方向角变化数为：133,超过30"
2018-09-07 10:35:45,114.156833,26.569271,急变道,"方向角变化数为：44,超过30"
2018-09-07 10:35:51,114.156811,26.569291,急变道,"方向角变化数为：139,超过30"
2018-09-07 10:46:20,114.157036,26.569153000000004,怠速预热,"怠速预热时长为343秒,超过120秒"
2018-09-07 10:52:01,114.157018,26.569255,急变道,"方向角变化数为：179,超过30"
2018-09-07 10:52:03,114.156978,26.569288,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 10:52:03,114.156978,26.569288,长时间低速行驶,"长时间低速行驶时长为75秒,超过60秒"
2018-09-07 10:54:11,114.155921,26.57484,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-07 10:54:18,114.156033,26.574888,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-07 10:55:03,114.157021,26.575638,急变道,"方向角变化数为：45,超过30"
2018-09-07 10:55:04,114.157083,26.57567,急变道,"方向角变化数为：31,超过30"
2018-09-07 10:55:20,114.157886,26.576366,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 10:55:33,114.157933,26.57644,急变道,"方向角变化数为：38,超过30"
2018-09-07 10:55:36,114.157923,26.57652,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-07 10:55:37,114.15791000000002,26.576541,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 10:55:39,114.15787,26.576573,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 11:16:45,114.229253,26.664486,急减速,"加速度达到-14.72m/s^2,超过-3m/s^2"
2018-09-07 11:17:10,114.23245,26.668801,急加速,"加速度达到20.56m/s^2,超过3m/s^2"
2018-09-07 11:17:10,114.23245,26.668801,急变道,"方向角变化数为：41,超过30"
2018-09-07 11:30:07,114.285991,26.744775,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 11:32:22,114.292988,26.754121,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 11:32:28,114.293085,26.754243,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 11:34:47,114.293421,26.763533,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 11:34:48,114.293435,26.763561,急加速,"加速度达到3.33m/s^2,超过3m/s^2"
2018-09-07 11:34:51,114.293508,26.763591,超长怠速,"超长怠速时长为5449秒,超过120秒"
2018-09-07 11:34:56,114.293515,26.763573,急变道,"方向角变化数为：116,超过30"
2018-09-07 12:54:02,114.293431,26.7635,怠速预热,"怠速预热时长为698秒,超过120秒"
2018-09-07 13:05:27,114.293458,26.763496000000004,急变道,"方向角变化数为：153,超过30"
2018-09-07 13:05:59,114.29413999999998,26.762956,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2"
2018-09-07 13:06:06,114.29427,26.762853000000003,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 13:06:53,114.294955,26.760803000000006,长时间低速行驶,"长时间低速行驶时长为73秒,超过60秒"
2018-09-07 13:23:56,114.229915,26.666616,急减速,"加速度达到-22.78m/s^2,超过-3m/s^2"
2018-09-07 13:23:56,114.229915,26.666616,急变道,"方向角变化数为：134,超过30"
2018-09-07 13:24:22,114.228286,26.660921,急加速,"加速度达到23.89m/s^2,超过3m/s^2"
2018-09-07 13:24:22,114.228286,26.660921,急变道,"方向角变化数为：173,超过30"
2018-09-07 13:29:06,114.20722,26.623995,急变道,"方向角变化数为：39,超过30"
2018-09-07 13:43:26,114.15786,26.576433,急变道,"方向角变化数为：43,超过30"
2018-09-07 13:43:27,114.15784,26.576421000000003,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 13:43:30,114.157766,26.57637,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 13:43:58,114.156423,26.575283,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 13:43:59,114.156346,26.575271,急加速,"加速度达到3.89m/s^2,超过3m/s^2"
2018-09-07 13:45:44,114.156966,26.56932,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 13:45:44,114.156966,26.56932,超长怠速,"超长怠速时长为161秒,超过120秒"
2018-09-07 13:45:52,114.157008,26.569383,急变道,"方向角变化数为：136,超过30"
2018-09-07 13:46:08,114.156905,26.569306,急变道,"方向角变化数为：38,超过30"
2018-09-07 13:48:23,114.156898,26.569316,急变道,"方向角变化数为：174,超过30"
2018-09-07 13:48:25,114.156858,26.569361,急加速,"加速度达到3.61m/s^2,超过3m/s^2"
2018-09-07 13:50:14,114.156493,26.575296,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2"
2018-09-07 13:50:20,114.156636,26.575375,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
2018-09-07 13:50:42,114.157853,26.576383,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2"
2018-09-07 13:52:53,114.163296,26.571903,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2"
2018-09-07 13:52:54,114.163326,26.571906,急加速,"加速度达到3.06m/s^2,超过3m/s^2"
